FIPS,state,stateAbr,county,metro,totEmp,ccShare,totEmpTh
45079,South Carolina,SC,Richland County,1,175565,0.27064,175.565
45081,South Carolina,SC,Saluda County,1,8285,0.1382,8.285
45083,South Carolina,SC,Spartanburg County,1,122470,0.20605,122.47
45085,South Carolina,SC,Sumter County,1,40200,0.15734,40.2
45087,South Carolina,SC,Union County,0,11375,0.13363,11.375
45089,South Carolina,SC,Williamsburg County,0,11155,0.09727000000000001,11.155
45091,South Carolina,SC,York County,1,106345,0.27871999999999997,106.345
46003,South Dakota,SD,Aurora County,0,1415,0.11307,1.415
46005,South Dakota,SD,Beadle County,0,8960,0.16295,8.96
46007,South Dakota,SD,Bennett County,0,1040,0.125,1.04
46009,South Dakota,SD,Bon Homme County,0,3025,0.13554000000000002,3.025
46011,South Dakota,SD,Brookings County,0,17570,0.23051,17.57
46013,South Dakota,SD,Brown County,0,19760,0.20344,19.76
46015,South Dakota,SD,Brule County,0,2775,0.15855999999999998,2.775
46017,South Dakota,SD,Buffalo County,0,605,0.09917000000000001,0.605
46019,South Dakota,SD,Butte County,0,4830,0.17909,4.83
46021,South Dakota,SD,Campbell County,0,735,0.10203999999999999,0.735
46023,South Dakota,SD,Charles Mix County,0,4000,0.13,4.0
46025,South Dakota,SD,Clark County,0,1780,0.13483,1.78
46027,South Dakota,SD,Clay County,0,7475,0.25284,7.475
46029,South Dakota,SD,Codington County,0,14790,0.23969000000000001,14.79
46031,South Dakota,SD,Corson County,0,1230,0.15041,1.23
46033,South Dakota,SD,Custer County,0,3805,0.23521999999999998,3.805
46035,South Dakota,SD,Davison County,0,10365,0.17028,10.365
46037,South Dakota,SD,Day County,0,2755,0.1216,2.755
46039,South Dakota,SD,Deuel County,0,2290,0.13537000000000002,2.29
46041,South Dakota,SD,Dewey County,0,1880,0.17287,1.88
46043,South Dakota,SD,Douglas County,0,1475,0.08814,1.475
46045,South Dakota,SD,Edmunds County,0,2035,0.15233,2.035
46047,South Dakota,SD,Fall River County,0,3115,0.14767,3.115
46049,South Dakota,SD,Faulk County,0,1095,0.13242,1.095
46051,South Dakota,SD,Grant County,0,4045,0.14586,4.045
46053,South Dakota,SD,Gregory County,0,2040,0.16667,2.04
46055,South Dakota,SD,Haakon County,0,955,0.17277,0.955
46057,South Dakota,SD,Hamlin County,0,2745,0.15483,2.745
46059,South Dakota,SD,Hand County,0,1850,0.13514,1.85
46061,South Dakota,SD,Hanson County,0,1530,0.13725,1.53
46063,South Dakota,SD,Harding County,0,690,0.0942,0.69
46065,South Dakota,SD,Hughes County,0,9540,0.3066,9.54
46067,South Dakota,SD,Hutchinson County,0,3480,0.15661,3.48
46069,South Dakota,SD,Hyde County,0,715,0.15385,0.715
46071,South Dakota,SD,Jackson County,0,1080,0.15741,1.08
46073,South Dakota,SD,Jerauld County,0,1010,0.14851,1.01
46075,South Dakota,SD,Jones County,0,575,0.08696,0.575
46077,South Dakota,SD,Kingsbury County,0,2660,0.1485,2.66
46079,South Dakota,SD,Lake County,0,5915,0.18935,5.915
46081,South Dakota,SD,Lawrence County,0,12765,0.23306,12.765
46083,South Dakota,SD,Lincoln County,1,24240,0.28445,24.24
46085,South Dakota,SD,Lyman County,0,1730,0.15029,1.73
46087,South Dakota,SD,McCook County,1,2925,0.15556,2.925
46089,South Dakota,SD,McPherson County,0,1025,0.13659000000000002,1.025
46091,South Dakota,SD,Marshall County,0,2150,0.13953,2.15
46093,South Dakota,SD,Meade County,1,12285,0.17827,12.285
46095,South Dakota,SD,Mellette County,0,705,0.13475,0.705
46097,South Dakota,SD,Miner County,0,1255,0.13546,1.255
46099,South Dakota,SD,Minnehaha County,1,94010,0.2162,94.01
46101,South Dakota,SD,Moody County,0,3525,0.14184000000000002,3.525
46103,South Dakota,SD,Pennington County,1,49655,0.23613,49.655
46105,South Dakota,SD,Perkins County,0,1465,0.12969,1.465
46107,South Dakota,SD,Potter County,0,1230,0.10569,1.23
46109,South Dakota,SD,Roberts County,0,4465,0.15454,4.465
46111,South Dakota,SD,Sanborn County,0,1190,0.15546,1.19
46113,South Dakota,SD,Shannon County,0,3345,0.12555999999999998,3.345
46115,South Dakota,SD,Spink County,0,3060,0.15033,3.06
46117,South Dakota,SD,Stanley County,0,1785,0.22129000000000001,1.785
46119,South Dakota,SD,Sully County,0,830,0.16867000000000001,0.83
46121,South Dakota,SD,Todd County,0,2905,0.14114000000000002,2.905
46123,South Dakota,SD,Tripp County,0,2905,0.09983,2.905
46125,South Dakota,SD,Turner County,1,4540,0.14537,4.54
46127,South Dakota,SD,Union County,1,7420,0.25809,7.42
46129,South Dakota,SD,Walworth County,0,2500,0.20600000000000002,2.5
46135,South Dakota,SD,Yankton County,0,11145,0.20592,11.145
46137,South Dakota,SD,Ziebach County,0,865,0.09249,0.865
47001,Tennessee,TN,Anderson County,1,31775,0.23997,31.775
47003,Tennessee,TN,Bedford County,0,18530,0.15542,18.53
47005,Tennessee,TN,Benton County,0,6230,0.14125,6.23
47007,Tennessee,TN,Bledsoe County,0,4210,0.09145,4.21
47009,Tennessee,TN,Blount County,1,56450,0.21258000000000002,56.45
47011,Tennessee,TN,Bradley County,1,43375,0.19078,43.375
47013,Tennessee,TN,Campbell County,0,13830,0.13883,13.83
47015,Tennessee,TN,Cannon County,1,5520,0.11504,5.52
47017,Tennessee,TN,Carroll County,0,11535,0.14868,11.535
47019,Tennessee,TN,Carter County,1,23945,0.15369000000000002,23.945
47021,Tennessee,TN,Cheatham County,1,18925,0.24914,18.925
47023,Tennessee,TN,Chester County,1,6930,0.14502,6.93
47025,Tennessee,TN,Claiborne County,0,12050,0.15602,12.05
47027,Tennessee,TN,Clay County,0,3155,0.12361,3.155
47029,Tennessee,TN,Cocke County,0,13670,0.13789,13.67
47031,Tennessee,TN,Coffee County,0,21580,0.20181,21.58
47033,Tennessee,TN,Crockett County,0,6355,0.14477,6.355
47035,Tennessee,TN,Cumberland County,0,21105,0.1547,21.105
47037,Tennessee,TN,Davidson County,1,315215,0.28236,315.215
47039,Tennessee,TN,Decatur County,0,4540,0.13435999999999998,4.54
47041,Tennessee,TN,DeKalb County,0,7730,0.18692999999999999,7.73
47043,Tennessee,TN,Dickson County,1,22135,0.17800000000000002,22.135
47045,Tennessee,TN,Dyer County,0,16295,0.15741,16.295
47047,Tennessee,TN,Fayette County,1,16955,0.24595,16.955
47049,Tennessee,TN,Fentress County,0,6480,0.1088,6.48
47051,Tennessee,TN,Franklin County,0,17170,0.20559000000000002,17.17
47053,Tennessee,TN,Gibson County,0,19980,0.17793,19.98
47055,Tennessee,TN,Giles County,0,12115,0.18324000000000001,12.115
47057,Tennessee,TN,Grainger County,1,8990,0.1307,8.99
47059,Tennessee,TN,Greene County,0,28680,0.16039,28.68
47061,Tennessee,TN,Grundy County,0,4865,0.09353,4.865
47063,Tennessee,TN,Hamblen County,1,26365,0.16537000000000002,26.365
47065,Tennessee,TN,Hamilton County,1,157955,0.25292,157.955
47067,Tennessee,TN,Hancock County,0,2215,0.13093,2.215
47069,Tennessee,TN,Hardeman County,0,9210,0.14169,9.21
47071,Tennessee,TN,Hardin County,0,9905,0.16507,9.905
47073,Tennessee,TN,Hawkins County,1,23235,0.1601,23.235
47075,Tennessee,TN,Haywood County,0,7645,0.10661,7.645
47077,Tennessee,TN,Henderson County,0,11560,0.16263,11.56
47079,Tennessee,TN,Henry County,0,12500,0.1528,12.5
47081,Tennessee,TN,Hickman County,1,10440,0.16427,10.44
47083,Tennessee,TN,Houston County,0,3040,0.13322,3.04
47085,Tennessee,TN,Humphreys County,0,7605,0.12163,7.605
47087,Tennessee,TN,Jackson County,0,4145,0.11821,4.145
47089,Tennessee,TN,Jefferson County,1,22250,0.17933,22.25
47091,Tennessee,TN,Johnson County,0,6460,0.12693,6.46
47093,Tennessee,TN,Knox County,1,211055,0.29061,211.055
47095,Tennessee,TN,Lake County,0,2015,0.11166,2.015
47097,Tennessee,TN,Lauderdale County,0,10065,0.12170999999999998,10.065
47099,Tennessee,TN,Lawrence County,0,16875,0.14104,16.875
47101,Tennessee,TN,Lewis County,0,4485,0.13266,4.485
47103,Tennessee,TN,Lincoln County,0,14330,0.18214,14.33
47105,Tennessee,TN,Loudon County,1,20085,0.19965,20.085
47107,Tennessee,TN,McMinn County,0,21130,0.18079,21.13
47109,Tennessee,TN,McNairy County,0,9480,0.15717,9.48
47111,Tennessee,TN,Macon County,1,8865,0.13029000000000002,8.865
47113,Tennessee,TN,Madison County,1,42695,0.1951,42.695
47115,Tennessee,TN,Marion County,1,11680,0.15454,11.68
47117,Tennessee,TN,Marshall County,0,13305,0.16573,13.305
47119,Tennessee,TN,Maury County,0,37700,0.18422,37.7
47121,Tennessee,TN,Meigs County,0,4395,0.1752,4.395
47123,Tennessee,TN,Monroe County,0,17100,0.12836,17.1
47125,Tennessee,TN,Montgomery County,1,67660,0.19871,67.66
47127,Tennessee,TN,Moore County,0,2950,0.14237,2.95
47129,Tennessee,TN,Morgan County,0,7850,0.12229000000000001,7.85
47131,Tennessee,TN,Obion County,0,13650,0.15861,13.65
47133,Tennessee,TN,Overton County,0,8915,0.1419,8.915
47135,Tennessee,TN,Perry County,0,2705,0.12754000000000001,2.705
47137,Tennessee,TN,Pickett County,0,2335,0.16915999999999998,2.335
47139,Tennessee,TN,Polk County,1,6560,0.12119,6.56
47141,Tennessee,TN,Putnam County,0,29785,0.24156,29.785
47143,Tennessee,TN,Rhea County,0,12340,0.14749,12.34
47145,Tennessee,TN,Roane County,0,22580,0.20128,22.58
47147,Tennessee,TN,Robertson County,1,30550,0.18658,30.55
47149,Tennessee,TN,Rutherford County,1,127980,0.24406,127.98
47151,Tennessee,TN,Scott County,0,8055,0.14898,8.055
47153,Tennessee,TN,Sequatchie County,1,5640,0.16755,5.64
47155,Tennessee,TN,Sevier County,0,43900,0.18792999999999999,43.9
47157,Tennessee,TN,Shelby County,1,417810,0.24225,417.81
47159,Tennessee,TN,Smith County,1,8035,0.1761,8.035
47161,Tennessee,TN,Stewart County,1,4835,0.12927,4.835
47163,Tennessee,TN,Sullivan County,1,67545,0.21104,67.545
47165,Tennessee,TN,Sumner County,1,75580,0.25714000000000004,75.58
47167,Tennessee,TN,Tipton County,1,26425,0.18297,26.425
47169,Tennessee,TN,Trousdale County,1,3360,0.18006,3.36
47171,Tennessee,TN,Unicoi County,1,7375,0.17898,7.375
47173,Tennessee,TN,Union County,1,7275,0.17595,7.275
47175,Tennessee,TN,Van Buren County,0,2375,0.11158,2.375
47177,Tennessee,TN,Warren County,0,16005,0.14902,16.005
47179,Tennessee,TN,Washington County,1,55670,0.23881999999999998,55.67
47181,Tennessee,TN,Wayne County,0,5705,0.12358,5.705
47183,Tennessee,TN,Weakley County,0,14875,0.17042000000000002,14.875
47185,Tennessee,TN,White County,0,10460,0.15200999999999998,10.46
47187,Tennessee,TN,Williamson County,1,86775,0.42213,86.775
47189,Tennessee,TN,Wilson County,1,54310,0.27233,54.31
48001,Texas,TX,Anderson County,0,20575,0.13147,20.575
48003,Texas,TX,Andrews County,0,6750,0.15778,6.75
48005,Texas,TX,Angelina County,0,36325,0.17302,36.325
48007,Texas,TX,Aransas County,1,9320,0.2382,9.32
48009,Texas,TX,Archer County,1,4245,0.16137,4.245
48011,Texas,TX,Armstrong County,1,850,0.18235,0.85
48013,Texas,TX,Atascosa County,1,18310,0.16193,18.31
48015,Texas,TX,Austin County,1,13255,0.23501,13.255
48017,Texas,TX,Bailey County,0,3030,0.12376,3.03
48019,Texas,TX,Bandera County,1,8860,0.22291,8.86
48021,Texas,TX,Bastrop County,1,33040,0.20642,33.04
48023,Texas,TX,Baylor County,0,1470,0.19047999999999998,1.47
48025,Texas,TX,Bee County,0,9135,0.12534,9.135
48027,Texas,TX,Bell County,1,117650,0.18402000000000002,117.65
48029,Texas,TX,Bexar County,1,751150,0.23779,751.15
48031,Texas,TX,Blanco County,0,4990,0.26854,4.99
48033,Texas,TX,Borden County,0,340,0.17647000000000002,0.34
48035,Texas,TX,Bosque County,0,7360,0.15897,7.36
48037,Texas,TX,Bowie County,1,38680,0.17244,38.68
48039,Texas,TX,Brazoria County,1,142800,0.26550999999999997,142.8
48041,Texas,TX,Brazos County,1,89595,0.29773,89.595
48043,Texas,TX,Brewster County,0,4605,0.24104,4.605
48045,Texas,TX,Briscoe County,0,725,0.14483,0.725
48047,Texas,TX,Brooks County,0,2380,0.11765,2.38
48049,Texas,TX,Brown County,0,15415,0.15148,15.415
48051,Texas,TX,Burleson County,1,7375,0.17356,7.375
48053,Texas,TX,Burnet County,0,18845,0.22765,18.845
48055,Texas,TX,Caldwell County,1,15200,0.18617999999999998,15.2
48057,Texas,TX,Calhoun County,1,8845,0.18259,8.845
48059,Texas,TX,Callahan County,1,5825,0.18369000000000002,5.825
48061,Texas,TX,Cameron County,1,140755,0.15815,140.755
48063,Texas,TX,Camp County,0,4985,0.15547,4.985
48065,Texas,TX,Carson County,1,2790,0.17742,2.79
48067,Texas,TX,Cass County,0,11880,0.14604,11.88
48069,Texas,TX,Castro County,0,3425,0.11825,3.425
48071,Texas,TX,Chambers County,1,15075,0.22454000000000002,15.075
48073,Texas,TX,Cherokee County,0,19730,0.14293,19.73
48075,Texas,TX,Childress County,0,2835,0.13932999999999998,2.835
48077,Texas,TX,Clay County,1,5035,0.19166,5.035
48079,Texas,TX,Cochran County,0,1220,0.12705,1.22
48081,Texas,TX,Coke County,0,1400,0.2,1.4
48083,Texas,TX,Coleman County,0,3115,0.10432999999999999,3.115
48085,Texas,TX,Collin County,1,394850,0.41531,394.85
48087,Texas,TX,Collingsworth County,0,1255,0.14343,1.255
48089,Texas,TX,Colorado County,0,9010,0.17425,9.01
48091,Texas,TX,Comal County,1,49465,0.28131,49.465
48093,Texas,TX,Comanche County,0,5250,0.13143,5.25
48095,Texas,TX,Concho County,0,1320,0.125,1.32
48097,Texas,TX,Cooke County,0,18205,0.17082999999999998,18.205
48099,Texas,TX,Coryell County,1,23965,0.14918,23.965
48101,Texas,TX,Cottle County,0,700,0.14286,0.7
48103,Texas,TX,Crane County,0,1715,0.16618,1.715
48105,Texas,TX,Crockett County,0,1735,0.10951,1.735
48107,Texas,TX,Crosby County,1,2480,0.10282000000000001,2.48
48109,Texas,TX,Culberson County,0,1025,0.24878000000000003,1.025
48111,Texas,TX,Dallam County,0,3445,0.17562,3.445
48113,Texas,TX,Dallas County,1,1114380,0.24653000000000003,1114.38
48115,Texas,TX,Dawson County,0,4700,0.12979000000000002,4.7
48117,Texas,TX,Deaf Smith County,0,8045,0.15475,8.045
48119,Texas,TX,Delta County,1,2130,0.09623999999999999,2.13
48121,Texas,TX,Denton County,1,343100,0.34456,343.1
48123,Texas,TX,DeWitt County,0,8285,0.11707999999999999,8.285
48125,Texas,TX,Dickens County,0,830,0.14458,0.83
48127,Texas,TX,Dimmit County,0,3740,0.09091,3.74
48129,Texas,TX,Donley County,0,1510,0.1755,1.51
48131,Texas,TX,Duval County,0,4665,0.12004000000000001,4.665
48133,Texas,TX,Eastland County,0,7205,0.1499,7.205
48135,Texas,TX,Ector County,1,62750,0.18247,62.75
48137,Texas,TX,Edwards County,0,970,0.16495,0.97
48139,Texas,TX,Ellis County,1,70555,0.23485,70.555
48141,Texas,TX,El Paso County,1,308990,0.19732,308.99
48143,Texas,TX,Erath County,0,18515,0.19605999999999998,18.515
48145,Texas,TX,Falls County,0,6540,0.10474000000000001,6.54
48147,Texas,TX,Fannin County,0,13650,0.17289000000000002,13.65
48149,Texas,TX,Fayette County,0,11805,0.19355999999999998,11.805
48151,Texas,TX,Fisher County,0,1765,0.12747999999999998,1.765
48153,Texas,TX,Floyd County,0,2945,0.14092000000000002,2.945
48155,Texas,TX,Foard County,0,565,0.09735,0.565
48157,Texas,TX,Fort Bend County,1,271125,0.35607,271.125
48159,Texas,TX,Franklin County,0,4375,0.20571,4.375
48161,Texas,TX,Freestone County,0,7350,0.17687,7.35
48163,Texas,TX,Frio County,0,6165,0.10380999999999999,6.165
48165,Texas,TX,Gaines County,0,7495,0.11274,7.495
48167,Texas,TX,Galveston County,1,137645,0.2772,137.645
48169,Texas,TX,Garza County,0,1745,0.13754,1.745
48171,Texas,TX,Gillespie County,0,11805,0.23295,11.805
48173,Texas,TX,Glasscock County,0,530,0.18868,0.53
48175,Texas,TX,Goliad County,1,3080,0.1461,3.08
48177,Texas,TX,Gonzales County,0,8345,0.15578,8.345
48179,Texas,TX,Gray County,0,9355,0.13683,9.355
48181,Texas,TX,Grayson County,1,53935,0.20515,53.935
48183,Texas,TX,Gregg County,1,55560,0.20959,55.56
48185,Texas,TX,Grimes County,0,10180,0.139,10.18
48187,Texas,TX,Guadalupe County,1,59930,0.23895,59.93
48189,Texas,TX,Hale County,0,14390,0.14698,14.39
48191,Texas,TX,Hall County,0,1310,0.16412000000000002,1.31
48193,Texas,TX,Hamilton County,0,3370,0.1454,3.37
48195,Texas,TX,Hansford County,0,2660,0.14098,2.66
48197,Texas,TX,Hardeman County,0,1545,0.14239000000000002,1.545
48199,Texas,TX,Hardin County,1,23430,0.20679,23.43
48201,Texas,TX,Harris County,1,1917790,0.26033,1917.79
48203,Texas,TX,Harrison County,0,28460,0.19624,28.46
48205,Texas,TX,Hartley County,0,2275,0.2044,2.275
48207,Texas,TX,Haskell County,0,2410,0.12655999999999998,2.41
48209,Texas,TX,Hays County,1,73040,0.28957,73.04
48211,Texas,TX,Hemphill County,0,1950,0.18717999999999999,1.95
48213,Texas,TX,Henderson County,0,31630,0.18100000000000002,31.63
48215,Texas,TX,Hidalgo County,1,275735,0.16047999999999998,275.735
48217,Texas,TX,Hill County,0,14580,0.16427,14.58
48219,Texas,TX,Hockley County,0,10420,0.1737,10.42
48221,Texas,TX,Hood County,0,22395,0.26278,22.395
48223,Texas,TX,Hopkins County,0,15135,0.17179,15.135
48225,Texas,TX,Houston County,0,8905,0.16283,8.905
48227,Texas,TX,Howard County,0,12155,0.15796,12.155
48229,Texas,TX,Hudspeth County,0,1080,0.10647999999999999,1.08
48231,Texas,TX,Hunt County,1,36625,0.22566999999999998,36.625
48233,Texas,TX,Hutchinson County,0,9220,0.1936,9.22
48235,Texas,TX,Irion County,1,865,0.17919000000000002,0.865
48237,Texas,TX,Jack County,0,3480,0.16092,3.48
48239,Texas,TX,Jackson County,0,6275,0.18008,6.275
48241,Texas,TX,Jasper County,0,13590,0.13613,13.59
48243,Texas,TX,Jeff Davis County,0,1170,0.21368,1.17
48245,Texas,TX,Jefferson County,1,102900,0.18304,102.9
48247,Texas,TX,Jim Hogg County,0,2145,0.09557,2.145
48249,Texas,TX,Jim Wells County,0,17005,0.17201,17.005
48251,Texas,TX,Johnson County,1,67560,0.19449,67.56
48253,Texas,TX,Jones County,1,5790,0.10535,5.79
48255,Texas,TX,Karnes County,0,4575,0.16284,4.575
48257,Texas,TX,Kaufman County,1,46965,0.23858000000000001,46.965
48259,Texas,TX,Kendall County,1,15660,0.30779,15.66
48261,Texas,TX,Kenedy County,0,120,0.125,0.12
48263,Texas,TX,Kent County,0,450,0.15556,0.45
48265,Texas,TX,Kerr County,0,20895,0.20315999999999998,20.895
48267,Texas,TX,Kimble County,0,2275,0.17143,2.275
48269,Texas,TX,King County,0,175,0.25714000000000004,0.175
48271,Texas,TX,Kinney County,0,1090,0.1422,1.09
48273,Texas,TX,Kleberg County,0,12645,0.1981,12.645
48275,Texas,TX,Knox County,0,1520,0.13815999999999998,1.52
48277,Texas,TX,Lamar County,0,21320,0.16792,21.32
48279,Texas,TX,Lamb County,0,6000,0.10583,6.0
48281,Texas,TX,Lampasas County,1,8310,0.1775,8.31
48283,Texas,TX,La Salle County,0,2350,0.07872,2.35
48285,Texas,TX,Lavaca County,0,8905,0.1808,8.905
48287,Texas,TX,Lee County,0,7505,0.18188,7.505
48289,Texas,TX,Leon County,0,6485,0.11719,6.485
48291,Texas,TX,Liberty County,1,29595,0.14665,29.595
48293,Texas,TX,Limestone County,0,9150,0.14044,9.15
48295,Texas,TX,Lipscomb County,0,1640,0.15854000000000001,1.64
48297,Texas,TX,Live Oak County,0,3980,0.15704,3.98
48299,Texas,TX,Llano County,0,7690,0.28349,7.69
48301,Texas,TX,Loving County,0,55,0.27273000000000003,0.055
48303,Texas,TX,Lubbock County,1,133775,0.22496999999999998,133.775
48305,Texas,TX,Lynn County,0,2645,0.20227,2.645
48307,Texas,TX,McCulloch County,0,3670,0.16213,3.67
48309,Texas,TX,McLennan County,1,104760,0.2112,104.76
48311,Texas,TX,McMullen County,0,400,0.2125,0.4
48313,Texas,TX,Madison County,0,4410,0.10998,4.41
48315,Texas,TX,Marion County,0,4185,0.16129000000000002,4.185
48317,Texas,TX,Martin County,0,2095,0.12649000000000002,2.095
48319,Texas,TX,Mason County,0,1725,0.31594,1.725
48321,Texas,TX,Matagorda County,0,15690,0.15966,15.69
48323,Texas,TX,Maverick County,0,19315,0.13746,19.315
48325,Texas,TX,Medina County,1,18605,0.20182999999999998,18.605
48327,Texas,TX,Menard County,0,1080,0.18980999999999998,1.08
48329,Texas,TX,Midland County,1,67255,0.25225,67.255
48331,Texas,TX,Milam County,0,10315,0.14057,10.315
48333,Texas,TX,Mills County,0,1940,0.16752999999999998,1.94
48335,Texas,TX,Mitchell County,0,2845,0.17399,2.845
48337,Texas,TX,Montague County,0,8485,0.15734,8.485
48339,Texas,TX,Montgomery County,1,208585,0.29674,208.585
48341,Texas,TX,Moore County,0,10065,0.1232,10.065
48343,Texas,TX,Morris County,0,5120,0.15039,5.12
48345,Texas,TX,Motley County,0,390,0.19230999999999998,0.39
48347,Texas,TX,Nacogdoches County,0,27505,0.2036,27.505
48349,Texas,TX,Navarro County,0,20695,0.15656,20.695
48351,Texas,TX,Newton County,0,5580,0.16308,5.58
48353,Texas,TX,Nolan County,0,6885,0.16776,6.885
48355,Texas,TX,Nueces County,1,151000,0.20085999999999998,151.0
48357,Texas,TX,Ochiltree County,0,4480,0.15847999999999998,4.48
48359,Texas,TX,Oldham County,0,975,0.12821,0.975
48361,Texas,TX,Orange County,1,34025,0.16222999999999999,34.025
48363,Texas,TX,Palo Pinto County,0,11760,0.17134000000000002,11.76
48365,Texas,TX,Panola County,0,9710,0.17199,9.71
48367,Texas,TX,Parker County,1,51935,0.26783,51.935
48369,Texas,TX,Parmer County,0,4595,0.1099,4.595
48371,Texas,TX,Pecos County,0,6100,0.11392999999999999,6.1
48373,Texas,TX,Polk County,0,16170,0.15182,16.17
48375,Texas,TX,Potter County,1,54795,0.16799,54.795
48377,Texas,TX,Presidio County,0,3090,0.2233,3.09
48379,Texas,TX,Rains County,0,4795,0.18665,4.795
48381,Texas,TX,Randall County,1,61775,0.23496999999999998,61.775
48383,Texas,TX,Reagan County,0,1635,0.1682,1.635
48385,Texas,TX,Real County,0,1045,0.16746,1.045
48387,Texas,TX,Red River County,0,5085,0.12880999999999998,5.085
48389,Texas,TX,Reeves County,0,5110,0.14286,5.11
48391,Texas,TX,Refugio County,0,2810,0.19395,2.81
48393,Texas,TX,Roberts County,0,435,0.21839,0.435
48395,Texas,TX,Robertson County,1,6550,0.13817000000000002,6.55
48397,Texas,TX,Rockwall County,1,36915,0.32927,36.915
48399,Texas,TX,Runnels County,0,4580,0.13974,4.58
48401,Texas,TX,Rusk County,1,21595,0.14355,21.595
48403,Texas,TX,Sabine County,0,3160,0.13766,3.16
48405,Texas,TX,San Augustine County,0,2875,0.10087,2.875
48407,Texas,TX,San Jacinto County,1,9820,0.1889,9.82
48409,Texas,TX,San Patricio County,1,27325,0.1806,27.325
48411,Texas,TX,San Saba County,0,2435,0.12115,2.435
48413,Texas,TX,Schleicher County,0,1465,0.12287000000000001,1.465
48415,Texas,TX,Scurry County,0,7110,0.15541,7.11
48417,Texas,TX,Shackelford County,0,1525,0.22951,1.525
48419,Texas,TX,Shelby County,0,10370,0.15525999999999998,10.37
48421,Texas,TX,Sherman County,0,1360,0.12868,1.36
48423,Texas,TX,Smith County,1,93760,0.21699000000000002,93.76
48425,Texas,TX,Somervell County,0,3660,0.27186,3.66
48427,Texas,TX,Starr County,0,20565,0.09142,20.565
48429,Texas,TX,Stephens County,0,3950,0.13924,3.95
48431,Texas,TX,Sterling County,0,515,0.13592,0.515
48433,Texas,TX,Stonewall County,0,690,0.24638000000000002,0.69
48435,Texas,TX,Sutton County,0,1890,0.13757,1.89
48437,Texas,TX,Swisher County,0,2970,0.11785,2.97
48439,Texas,TX,Tarrant County,1,863485,0.26955999999999997,863.485
48441,Texas,TX,Taylor County,1,59185,0.19929000000000002,59.185
48443,Texas,TX,Terrell County,0,415,0.09639,0.415
48445,Texas,TX,Terry County,0,4920,0.10467,4.92
48447,Texas,TX,Throckmorton County,0,740,0.14865,0.74
48449,Texas,TX,Titus County,0,13365,0.11672,13.365
48451,Texas,TX,Tom Green County,1,49265,0.18045,49.265
48453,Texas,TX,Travis County,1,535250,0.35708,535.25
48455,Texas,TX,Trinity County,0,4795,0.15016,4.795
48457,Texas,TX,Tyler County,0,6865,0.14785,6.865
48459,Texas,TX,Upshur County,1,16730,0.17035,16.73
48461,Texas,TX,Upton County,0,1480,0.16892000000000001,1.48
48463,Texas,TX,Uvalde County,0,10050,0.11144000000000001,10.05
48465,Texas,TX,Val Verde County,0,19050,0.13333,19.05
48467,Texas,TX,Van Zandt County,0,21590,0.16813,21.59
48469,Texas,TX,Victoria County,1,39895,0.17695999999999998,39.895
48471,Texas,TX,Walker County,0,21945,0.2046,21.945
48473,Texas,TX,Waller County,1,19260,0.20898000000000003,19.26
48475,Texas,TX,Ward County,0,4360,0.13647,4.36
48477,Texas,TX,Washington County,0,14500,0.21724000000000002,14.5
48479,Texas,TX,Webb County,1,97545,0.16746,97.545
48481,Texas,TX,Wharton County,0,19705,0.13752999999999999,19.705
48483,Texas,TX,Wheeler County,0,2435,0.13552,2.435
48485,Texas,TX,Wichita County,1,55820,0.18739,55.82
48487,Texas,TX,Wilbarger County,0,5600,0.15893,5.6
48489,Texas,TX,Willacy County,0,5410,0.11091,5.41
48491,Texas,TX,Williamson County,1,203795,0.35818,203.795
48493,Texas,TX,Wilson County,1,20305,0.19995,20.305
48495,Texas,TX,Winkler County,0,2815,0.08348,2.815
48497,Texas,TX,Wise County,1,27065,0.19084,27.065
48499,Texas,TX,Wood County,0,15715,0.22049000000000002,15.715
48501,Texas,TX,Yoakum County,0,3430,0.08892,3.43
48503,Texas,TX,Young County,0,8120,0.16071,8.12
48505,Texas,TX,Zapata County,0,4825,0.09119,4.825
48507,Texas,TX,Zavala County,0,3910,0.04604,3.91
49001,Utah,UT,Beaver County,0,2600,0.15769,2.6
49003,Utah,UT,Box Elder County,0,21340,0.22446,21.34
49005,Utah,UT,Cache County,1,52650,0.26553000000000004,52.65
49007,Utah,UT,Carbon County,0,8795,0.19557,8.795
49009,Utah,UT,Daggett County,0,365,0.16438,0.365
49011,Utah,UT,Davis County,1,136700,0.30296,136.7
49013,Utah,UT,Duchesne County,0,7400,0.175,7.4
49015,Utah,UT,Emery County,0,4570,0.14114000000000002,4.57
49017,Utah,UT,Garfield County,0,2550,0.23725,2.55
49019,Utah,UT,Grand County,0,4380,0.25456999999999996,4.38
49021,Utah,UT,Iron County,0,18825,0.24223000000000003,18.825
49023,Utah,UT,Juab County,1,4315,0.13789,4.315
49025,Utah,UT,Kane County,0,3405,0.22466999999999998,3.405
49027,Utah,UT,Millard County,0,5165,0.13455999999999999,5.165
49029,Utah,UT,Morgan County,1,4090,0.30562,4.09
49031,Utah,UT,Piute County,0,615,0.13008,0.615
49033,Utah,UT,Rich County,0,1000,0.185,1.0
49035,Utah,UT,Salt Lake County,1,502665,0.27862,502.665
49037,Utah,UT,San Juan County,0,4840,0.17045,4.84
49039,Utah,UT,Sanpete County,0,10365,0.18669000000000002,10.365
